0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000682121e-02,-1.299999999999954525e-01,-4.699999999999988631e-01,-6.199999999999761258e-01,-1.060000000000002274e+00,-9.499999999999886313e-01,-5.999999999999943157e-01,-5.249999999999772626e-01,-5.749999999999886313e-01,-5.399999999999920419e-01,-5.399999999999920419e-01,-6.499999999999772626e-01,-5.199999999999818101e-01,-4.599999999999795364e-01,-4.599999999999795364e-01,-4.099999999999965894e-01,-5.499999999999829470e-01,-4.599999999999795364e-01,-2.800000000000011369e-01,-3.499999999999943157e-01,-2.399999999999806732e-01,-2.899999999999920419e-01,-1.899999999999977263e-01,-6.999999999999317879e-02,9.000000000000341061e-02,1.800000000000068212e-01,7.000000000002160050e-02,4.000000000002046363e-02,1.550000000000011369e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.099999999999852207e-01,1.899999999999977263e-01,2.299999999999897682e-01,2.299999999999897682e-01,1.450000000000102318e-01,4.999999999998294697e-02,2.800000000000011369e-01,3.199999999999931788e-01,2.199999999999988631e-01,6.999999999999317879e-02,3.999999999999204192e-02,-3.499999999999658939e-02,-1.670000000000015916e-01,-1.100000000000136424e-01,-1.100000000000136424e-01,-6.000000000000227374e-02,7.999999999998408384e-02,1.599999999999965894e-01,2.100000000000079581e-01,2.100000000000079581e-01,2.199999999999988631e-01,3.650000000000090949e-01,3.799999999999954525e-01,4.249999999999829470e-01,5.099999999999909051e-01,6.500000000000056843e-01,7.349999999999852207e-01,6.200000000000045475e-01,7.199999999999988631e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.600000000001045919e-02,6.200000000001182343e-02,8.599999999998431122e-02,6.000000000000227374e-03,-1.040000000000134150e-01,-2.590000000000145519e-01,-1.040000000000134150e-01,-9.200000000001296030e-02,-1.140000000000043201e-01,-6.399999999999295142e-02,-3.999999999990677679e-03,1.059999999999945430e-01,-5.400000000000204636e-02,-1.939999999999884039e-01,-2.539999999999906777e-01,-2.290000000000134150e-01,-2.239999999999895408e-01,-3.240000000000122782e-01,-3.439999999999940883e-01,-1.690000000000111413e-01,-1.440000000000054570e-01,-1.539999999999963620e-01,-1.920000000000072760e-01,-1.939999999999884039e-01,-7.900000000000773070e-02,-8.400000000000318323e-02,-9.899999999998954081e-02,-1.239999999999952252e-01,-1.839999999999974989e-01
3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000227374e-02,1.200000000000045475e-01,1.450000000000102318e-01,2.199999999999988631e-01,2.199999999999988631e-01,2.450000000000045475e-01,1.850000000000022737e-01,8.000000000001250555e-02,3.999999999999204192e-02,-1.250000000000000000e-01,-2.800000000000011369e-01,-2.040000000000077307e-01,-2.800000000000011369e-01,-2.299999999999897682e-01,-5.400000000000204636e-02,-9.000000000000341061e-02,-9.000000000000341061e-02,0.000000000000000000e+00,-1.200000000000045475e-01,-1.699999999999874944e-01,-2.700000000000102318e-01,-1.599999999999965894e-01,-1.699999999999874944e-01,-1.999999999999886313e-01,-1.800000000000068212e-01,-1.899999999999977263e-01,-2.150000000000034106e-01,-3.299999999999840838e-01,-2.849999999999965894e-01
4.000000000000000000e+00,0.000000000000000000e+00,-4.500000000001591616e-02,-6.499999999999772626e-02,-6.499999999999772626e-02,-1.700000000000159162e-01,-2.000000000000170530e-01,-1.750000000000113687e-01,-1.850000000000022737e-01,-2.050000000000125056e-01,-2.550000000000238742e-01,-2.650000000000147793e-01,-1.950000000000216005e-01,-2.500000000000000000e-01,-2.900000000000204636e-01,-2.950000000000159162e-01,-3.250000000000170530e-01,-3.350000000000079581e-01,-3.449999999999988631e-01,-3.650000000000090949e-01,-3.750000000000000000e-01,-1.500000000000056843e-01,-1.250000000000000000e-01,-2.250000000000227374e-01,-2.050000000000125056e-01,-1.450000000000102318e-01,-1.250000000000000000e-01,-1.069999999999993179e-01,-2.500000000000568434e-02,-4.500000000001591616e-02,-5.500000000000682121e-02
5.000000000000000000e+00,0.000000000000000000e+00,3.500000000002501110e-02,1.350000000000193268e-01,1.350000000000193268e-01,1.450000000000102318e-01,1.750000000000113687e-01,2.150000000000034106e-01,1.250000000000000000e-01,1.550000000000011369e-01,2.250000000000227374e-01,2.720000000000197815e-01,2.850000000000250111e-01,1.850000000000022737e-01,2.250000000000227374e-01,3.150000000000261480e-01,3.350000000000079581e-01,3.000000000000113687e-01,3.150000000000261480e-01,3.400000000000034106e-01,3.650000000000090949e-01,3.250000000000170530e-01,3.400000000000034106e-01,3.550000000000181899e-01,3.950000000000102318e-01,3.250000000000170530e-01,3.450000000000272848e-01,3.300000000000125056e-01,3.150000000000261480e-01,4.090000000000202363e-01,4.750000000000227374e-01
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.799999999999386091e-02,-3.999999999999204192e-02,0.000000000000000000e+00,-6.999999999999317879e-02,-9.000000000000341061e-02,-1.189999999999997726e-01,-1.599999999999965894e-01,-1.999999999999886313e-01,-1.599999999999965894e-01,-1.500000000000056843e-01,-1.949999999999931788e-01,-1.999999999999886313e-01,-1.539999999999963620e-01,-9.000000000000341061e-02,-9.000000000000341061e-02,-6.000000000000227374e-02,-3.999999999999204192e-02,-6.600000000000250111e-02,1.699999999999590727e-02,7.499999999998863132e-02,1.399999999999863576e-01,3.999999999999204192e-02,3.999999999999204192e-02,2.000000000001023182e-02,6.999999999999317879e-02,5.000000000001136868e-02,8.500000000000795808e-02,1.150000000000090949e-01
7.000000000000000000e+00,0.000000000000000000e+00,-4.999999999998294697e-02,-2.500000000000568434e-02,-1.049999999999897682e-01,-4.499999999998749445e-02,-3.499999999999658939e-02,-3.499999999999658939e-02,4.999999999995452526e-03,1.500000000001477929e-02,4.999999999995452526e-03,3.499999999999658939e-02,7.000000000005002221e-03,5.000000000001136868e-02,3.499999999999658939e-02,1.500000000001477929e-02,-3.000000000000113687e-02,-6.000000000000227374e-02,-1.550000000000011369e-01,-2.150000000000034106e-01,-2.649999999999863576e-01,-1.999999999999886313e-01,-2.549999999999954525e-01,-2.249999999999943157e-01,-1.850000000000022737e-01,-3.599999999999852207e-01,-4.249999999999829470e-01,-3.649999999999806732e-01,-3.849999999999909051e-01,-2.949999999999874944e-01,-1.949999999999931788e-01
8.000000000000000000e+00,0.000000000000000000e+00,-8.100000000001728040e-02,-7.500000000001705303e-02,-1.000000000000227374e-01,-1.050000000000181899e-01,-1.050000000000181899e-01,-1.350000000000193268e-01,-1.350000000000193268e-01,-8.500000000000795808e-02,-1.550000000000011369e-01,-1.550000000000011369e-01,-8.000000000001250555e-02,-1.700000000000159162e-01,-6.500000000002614797e-02,-1.350000000000193268e-01,-2.000000000000170530e-01,-2.450000000000045475e-01,-3.250000000000170530e-01,-3.350000000000079581e-01,-2.550000000000238742e-01,-2.050000000000125056e-01,-1.800000000000068212e-01,-1.250000000000000000e-01,-9.499999999999886313e-02,-4.000000000002046363e-02,-8.500000000000795808e-02,-1.550000000000011369e-01,-1.950000000000216005e-01,-2.450000000000045475e-01,-2.850000000000250111e-01
9.000000000000000000e+00,0.000000000000000000e+00,3.499999999999658939e-02,4.999999999995452526e-03,7.499999999998863132e-02,-2.500000000000568434e-02,6.499999999999772626e-02,1.499999999998635758e-02,1.109999999999899956e-01,9.499999999999886313e-02,6.499999999999772626e-02,4.899999999997817213e-02,1.550000000000011369e-01,1.299999999999954525e-01,7.499999999998863132e-02,1.850000000000022737e-01,1.850000000000022737e-01,1.349999999999909051e-01,0.000000000000000000e+00,6.499999999999772626e-02,5.099999999998772182e-02,3.499999999999658939e-02,-1.200000000000045475e-02,2.499999999997726263e-02,1.009999999999990905e-01,1.649999999999920419e-01,2.149999999999749889e-01,2.249999999999943157e-01,1.899999999999977263e-01,1.649999999999920419e-01,1.379999999999768079e-01
